שנה,מזהה רמה 1,שם רמה 1,מזהה רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,מקורי - נטו,מקורי - הוצאה מותנית,מקורי - הכנסה מיועדת,מקורי - הרשאה,מקורי - שיא כא,מקורי - עבצ
2015,1,בטחון וסדר ציבורי,11,בטחון,15,משרד הבטחון,1501,בטחון,150102,תקציב הביטחון," 	50,622,550 "," 	7,321,789 "," 	-7,321,789 "," 	22,000,000 "," 	2,122 ", 	-00 
2015,8,הכנסות,81,מסים ישירים,00,הכנסות המדינה,0003,מס שבח,000301,מס שבח," 	2,700,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,81,מסים ישירים,00,הכנסות המדינה,0004,מס רכישה,000401,מס רכישה," 	4,700,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,81,מסים ישירים,00,הכנסות המדינה,0007,מס מעסיקים,000701,מס מעסיקים," 	500,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,82,מסים עקיפים,00,הכנסות המדינה,0011,מכס והיטל על היבוא,001101,מכס והיטל על היבוא," 	2,900,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,82,מסים עקיפים,00,הכנסות המדינה,0013,מס קניה,001302,מס קניה מוצרי יבוא," 	17,800,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,82,מסים עקיפים,00,הכנסות המדינה,0013,מס קניה,001303,מס קניה מקומי," 	500,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,82,מסים עקיפים,00,הכנסות המדינה,0014,"תקבולי מע""מ ברוטו",001402,"תקבולי מע""מ נטו"," 	88,954,488 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,82,מסים עקיפים,00,הכנסות המדינה,0015,מס טבק - בלו,001501,מס טבק - בלו," 	900,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,82,מסים עקיפים,00,הכנסות המדינה,0018,מס דלק,001801,מס דלק," 	17,400,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,83,אגרות,00,הכנסות המדינה,0025,אגרות קנסות ורשיונות,002507,אגרות," 	6,400,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0034,"ריבית במט""ח",003403,"ריבית בגין עסקאות במט""ח"," 	228,041 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0035,גביית ריבית,003501,גביית ריבית," 	912,590 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0042,תמלוגים ממפעלים עסקיים,004201,תמלוגים ממפעלים עסקיים," 	132,838 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0043,תמלוגים מאוצרות טבע,004301,תמלוגים מאוצרות טבע," 	1,383,539 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0044,תמלוגים מחברות ממשלתיות,004401,תמלוגים מחברות ממשלתיות," 	618,615 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0045,דיוידנדים מחברות ממשלתי,004501,דוידנדים מחברות ממשלתיו," 	1,612,833 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0046,"החזר ע""ח שנים קודמות",004601,"החזר ע""ח שנים קודמות"," 	26,393 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0047,הכנסות שונות,004701,הכנסות שונות," 	1,629,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0048,הכנסה מיועדת מעל האומדן,004801,הכנסה מיועדת מעל האומדן," 	299,015 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0050,דמי שימוש בנכסים ממשלתי,005001,דמי שימוש בנכסים ממשלתי," 	223,262 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0063,הכ. ממנהל מקרקעי ישראל,006301,הכ. ממנהל מקרקעי ישראל," 	150,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0071,הפרשות לפנסיה-יח'משקיות,007101,הפרשות לפנסיה יח'משקיות," 	6,157 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0073,הפרשות לפנסיה - חברות,007301,הפרשות לפנסיה - חברות," 	2,419 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0081,מלוה מהמוסד לבטוח לאומי,008101,מלוה מהמוסד לבטוח לאומי," 	15,757,180 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,84,הכנסות אחרות,00,הכנסות המדינה,0090,"מענקים מחו""ל",009020,"סיוע בטחוני מארה""ב"," 	7,980,489 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0049,העברה מחלק ב',004901,העברה מחלק ב'," 	25,906,563 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0051,גביית קרן,005102,גביית קרן - מח' הגבייה," 	4,100,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0053,"גביית קרן במט""ח",005301,"גביית קרן במט""ח"," 	300,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0075,הכנסות הון,007503,מכירת קרקע בבעלות מדינה," 	1,000,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0076,הכנסות הון אחרות,007601,הכנסות הון אחרות," 	3,500,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0083,מלוות פנים,008301,מלוות סחירים," 	45,805,829 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0083,מלוות פנים,008302,מלוות לא סחירים," 	31,000,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0084,מלוות חוץ,008401,מלוות העצמאות והפיתוח," 	4,740,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0084,מלוות חוץ,008403,מלוות אחרים," 	5,700,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,8,הכנסות,86,הכנסות למימון גרעון,00,הכנסות המדינה,0095,העברה לחלק א',009501,העברה לחלק א'," 	-25,906,563 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
