שנה,קוד רמה 1,שם רמה 1,קוד ושם רמה 1,קוד רמה 2,שם רמה 2,קוד ושם רמה 2,קוד סוג סעיף,שם סוג סעיף,קוד סעיף,שם סעיף,קוד ושם סעיף,קוד תחום,שם תחום,קוד ושם תחום,קוד תכנית,שם תכנית,קוד ושם תכנית,קוד מיון רמה 1,שם מיון רמה 1,קוד ושם מיון רמה 1,קוד מיון רמה 2,שם מיון רמה 2,קוד ושם מיון רמה 2,הוצאה/הכנסה,סוג תקציב,הוצאה נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כח אדם,עבצ,כמות
2016,5,ענפי משק,5-ענפי משק,54,הגנת הסביבה,54-הגנת הסביבה,1,תקציב רגיל,26      ,המשרד להגנת הסביבה,26      -המשרד להגנת הסביבה,2613    ,קרנות,2613    -קרנות,261301  ,הקרן לשמירת הניקיון -,261301  -הקרן לשמירת הניקיון -,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,123800,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,52,חקלאות,52-חקלאות,1,תקציב רגיל,33      ,משרד החקלאות,33      -משרד החקלאות,3305    ,היחידה לשילוב,3305    -היחידה לשילוב,330501  ,היחידה לשילוב,330501  -היחידה לשילוב,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,6399,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2021    ,יחידות מטה,2021    -יחידות מטה,202120  ,רזרבה להתייקרויות,202120  -רזרבה להתייקרויות,003,העברות,003-העברות,036,רזרבה,036-רזרבה,הוצאה,מקורי,0,0,0,0,0,0,0
2016,7,הוצאות אחרות,7-הוצאות אחרות,72,הוצאות שונות,72-הוצאות שונות,1,תקציב רגיל,54      ,רשויות פיקוח,54      -רשויות פיקוח,5411    ,הרשות להגנת הצרכן,5411    -הרשות להגנת הצרכן,541101  ,שכר,541101  -שכר,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,11037,0,0,0,50,0,11711
2016,5,ענפי משק,5-ענפי משק,52,חקלאות,52-חקלאות,1,תקציב רגיל,32      ,תמיכות שונות,32      -תמיכות שונות,3250    ,תמיכות בחקלאות,3250    -תמיכות בחקלאות,325004  ,תמיכות שנתיות שונות,325004  -תמיכות שנתיות שונות,003,העברות,003-העברות,035,תמיכות לפי סעיף 3א,035-תמיכות לפי סעיף 3א,הוצאה,מקורי,0,0,0,0,0,0,0
2016,7,הוצאות אחרות,7-הוצאות אחרות,72,הוצאות שונות,72-הוצאות שונות,1,תקציב רגיל,54      ,רשויות פיקוח,54      -רשויות פיקוח,5434    ,היחידה הארצית לפיקוח,5434    -היחידה הארצית לפיקוח,543402  ,תפעול וקניות,543402  -תפעול וקניות,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,0,0,0,0,0
2016,8,הכנסות,8-הכנסות,81,מסים ישירים,81-מסים ישירים,4,הכנסות המדינה,00      ,הכנסות המדינה,00      -הכנסות המדינה,0007    ,מס מעסיקים,0007    -מס מעסיקים,000701  ,מס מעסיקים,000701  -מס מעסיקים,021,הכנסות המדינה - הכנסות,021-הכנסות המדינה - הכנסות,082,הכנסות ממיסים,082-הכנסות ממיסים,הכנסה,מקורי,400000,0,0,0,0,0,0
2016,8,הכנסות,8-הכנסות,81,מסים ישירים,81-מסים ישירים,4,הכנסות המדינה,00      ,הכנסות המדינה,00      -הכנסות המדינה,0028    ,מיסי הוצאה-עדכון מחירים,0028    -מיסי הוצאה-עדכון מחירים,002801  ,מיסי הכנסה-עדכון מחירים,002801  -מיסי הכנסה-עדכון מחירים,021,הכנסות המדינה - הכנסות,021-הכנסות המדינה - הכנסות,082,הכנסות ממיסים,082-הכנסות ממיסים,הכנסה,מקורי,0,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,2,תקציב פיתוח,70      ,שיכון,70      -שיכון,7005    ,דיור ציבורי,7005    -דיור ציבורי,700509  ,חוק מכר הדיור הציבורי,700509  -חוק מכר הדיור הציבורי,004,הכנסות מיועדות,004-הכנסות מיועדות,042,הכנסות תקציב פיתוח,042-הכנסות תקציב פיתוח,הכנסה,מקורי,0,0,-380000,0,0,0,0
2016,8,הכנסות,8-הכנסות,86,הכנסות למימון גרעון,86-הכנסות למימון גרעון,4,הכנסות המדינה,00      ,הכנסות המדינה,00      -הכנסות המדינה,0084    ,מלוות חוץ,0084    -מלוות חוץ,008401  ,מלוות העצמאות והפיתוח,008401  -מלוות העצמאות והפיתוח,022,הכנסות המדינה - מילוות,022-הכנסות המדינה - מילוות,086,מילוות זרים,086-מילוות זרים,הכנסה,מקורי,5200000,0,0,0,0,0,0
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,12,בטחון פנים,12-בטחון פנים,1,תקציב רגיל,07      ,משרד לביטחון פנים,07      -משרד לביטחון פנים,0780    ,משטרת ישראל,0780    -משטרת ישראל,078004  ,תקציב עקיף,078004  -תקציב עקיף,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,-277780,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2024    ,מינהל פדגוגי-כללי,2024    -מינהל פדגוגי-כללי,202416  ,חינוך מבוגרים,202416  -חינוך מבוגרים,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2045    ,חינוך התיישבותי,2045    -חינוך התיישבותי,204504  ,בתי ספר ממשלתיים,204504  -בתי ספר ממשלתיים,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,-11695,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,45,פנים ושלטון מקומי,45-פנים ושלטון מקומי,1,תקציב רגיל,06      ,משרד הפנים,06      -משרד הפנים,0620    ,הנהלת המשרד,0620    -הנהלת המשרד,062001  ,כללי,062001  -כללי,003,העברות,003-העברות,031,מוצרים ציבוריים,031-מוצרים ציבוריים,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2028    ,חינוך התישבותי,2028    -חינוך התישבותי,202813  ,"ביה""ס הממשלתי כדורי","202813  -ביה""ס הממשלתי כדורי",004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,46,משרדים נוספים,46-משרדים נוספים,1,תקציב רגיל,11      ,מבקר המדינה,11      -מבקר המדינה,1104    ,הוצאות חד פעמיות,1104    -הוצאות חד פעמיות,110407  ,ביקורת על מימון בחירות,110407  -ביקורת על מימון בחירות,003,העברות,003-העברות,034,תשלומי העברה סוציאליים,034-תשלומי העברה סוציאליים,הוצאה,מקורי,200,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,35,רשות מקרקעי ישראל,35-רשות מקרקעי ישראל,5,מפעלים עסקיים,98      ,הוצאות מינהל מקרקעי,98      -הוצאות מינהל מקרקעי,9822    ,פעולות עסקיות והשירות,9822    -פעולות עסקיות והשירות,982204  ,תכנון,982204  -תכנון,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,94      ,בתי חולים ממשלתים,94      -בתי חולים ממשלתים,9405    ,"בי""ח ע""ש אסף הרופא","9405    -בי""ח ע""ש אסף הרופא",940502  ,"בי""ח ע""ש אסף הרופא","940502  -בי""ח ע""ש אסף הרופא",002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,257705,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,2,תקציב פיתוח,70      ,שיכון,70      -שיכון,7002    ,בנייה חדשה,7002    -בנייה חדשה,700213  ,משק סגור נצרת עלית,700213  -משק סגור נצרת עלית,007,השקעה,007-השקעה,047,השקעה בארץ,047-השקעה בארץ,הוצאה,מקורי,9000,75000,0,22500,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,23,השכלה גבוהה,23-השכלה גבוהה,1,תקציב רגיל,21      ,השכלה גבוהה,21      -השכלה גבוהה,2111    ,תמיכה בהוראה ובמחקר,2111    -תמיכה בהוראה ובמחקר,211101  ,השתתפות במוסדות להשכלה,211101  -השתתפות במוסדות להשכלה,003,העברות,003-העברות,036,רזרבה,036-רזרבה,הוצאה,מקורי,300000,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0452    ,משרדי ממשלה ולשכות שרים,0452    -משרדי ממשלה ולשכות שרים,045205  ,המשרד למודיעין,045205  -המשרד למודיעין,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,6294,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2046    ,תכניות חינוכיות משלימות,2046    -תכניות חינוכיות משלימות,204601  ,קידום ילדים ונוער,204601  -קידום ילדים ונוער,001,שכר,001-שכר,104,רזרבה,104-רזרבה,הוצאה,מקורי,47417,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,43,משפטים,43-משפטים,1,תקציב רגיל,08      ,משרד המשפטים,08      -משרד המשפטים,0851    ,משרד ראשי,0851    -משרד ראשי,085114  ,רשות התאגידים,085114  -רשות התאגידים,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,66277,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,32,משק המים,32-משק המים,2,תקציב פיתוח,73      ,מפעלי מים,73      -מפעלי מים,7332    ,פיתוח תשתיות ביוב,7332    -פיתוח תשתיות ביוב,733201  ,מענקים ואשראי לתשתיות,733201  -מענקים ואשראי לתשתיות,007,השקעה,007-השקעה,044,רזרבה,044-רזרבה,הוצאה,מקורי,200000,0,0,100000,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,24,רווחה,24-רווחה,1,תקציב רגיל,23      ,משרד הרווחה והשירותים,23      -משרד הרווחה והשירותים,2301    ,תחום פעולה כללי,2301    -תחום פעולה כללי,230110  ,שרותים מרכזיים משרד,230110  -שרותים מרכזיים משרד,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,2155,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,24,רווחה,24-רווחה,1,תקציב רגיל,23      ,משרד הרווחה והשירותים,23      -משרד הרווחה והשירותים,2310    ,שירותים אישיים וחברתיים,2310    -שירותים אישיים וחברתיים,231042  ,השירות לזקן- טיפול חוץ,231042  -השירות לזקן- טיפול חוץ,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,136235,142455,0,0,0,0,0
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,12,בטחון פנים,12-בטחון פנים,1,תקציב רגיל,07      ,משרד לביטחון פנים,07      -משרד לביטחון פנים,0750    ,משרד לבטחון פנים,0750    -משרד לבטחון פנים,075001  ,שכר,075001  -שכר,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הוצאה,מקורי,7500,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2404    ,הכשרה והדרכה,2404    -הכשרה והדרכה,240442  ,"אסף הרופא בי""ס לאחיות","240442  -אסף הרופא בי""ס לאחיות",001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,24,רווחה,24-רווחה,1,תקציב רגיל,23      ,משרד הרווחה והשירותים,23      -משרד הרווחה והשירותים,2308    ,אגף לטיפול באדם עם,2308    -אגף לטיפול באדם עם,230856  ,טפול חוץ ביתי,230856  -טפול חוץ ביתי,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,-490272,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,54,הגנת הסביבה,54-הגנת הסביבה,1,תקציב רגיל,26      ,המשרד להגנת הסביבה,26      -המשרד להגנת הסביבה,2612    ,פעולות,2612    -פעולות,261201  ,פעולות יחידות המשרד,261201  -פעולות יחידות המשרד,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,-670,0,0,0,0,0,0
