budget_code,publication_id,reason,description,volume
20270593,558148,3(4)(ב)(2),"הארכת התקשרות עם חברת סייט אנד סאונס בע""מ שנה חמישית או עד תום הליכי המכרז החדש זמתעכב עקב הגשת עתירה של אחד המציעים ובלא התקשרות נמנע לתת את השירות לחיילים שחזרו ממבצע צוק איתן. לפי סעיף 3(4)(ב)(2) לתח""מ.",329928
20220645,558130,3ג,התקשרות לשנה שלישית במסגרת מימוש זכות הברירה שהוגדרה במכרז 12/5.2012 - מתן שירות אבטחה בבנייני משרד החינוך במחוזות תל אביב ובבנייני משרד החינוך במטה ובמחוזות. עם חברת מודיעין אזרחי הזוכה במכרז למתן שרותי אבטחה בבנייני המשרד מחוז ירושלים ותל אביב.,10102030
20241923,558114,3ג,"אישור התקשרות לשנה נוספת עם כי""ח, להפעלת ""תוכנית מאר""ג"", למצויינות בחינוך יהודי ציוני אזרחי לבתי ספר ממלכתיים בחינוך היסודי והעל יסודי, הארכת ההתקשרות מאושרת לאור האופציה להארכה שהוגדרה בפניה שפורסמה באינטרנט בדבר כוונה להתקשרות עם כי""ח, במיזם משותף מס' פנייה 549377 ולפנייה לא התקבלו השגות.",850000
20220451,557984,3ג,מאשרים הרחבת התקשרות עם חב' איי בי סי לצורך ביצוע עבודות שיפוצים בבניין משרד החינוך בתל אביב,354000
20240249,557982,3ג,"הארכת התקשרות במסגרת המכרז לפי תקנה 3ג - מימוש זכות ברירה, התקשרות עם ""סמ""ל סיפורי מובילים להצלחה"" להפעלת תכנית ליזוק הדימוי העצמי והלגברת המוטיבציה הלימודים של תלמידים בחט""ע וחט""ב באמצעות הגישה הנרטיבית וסיפורי הצלחה.",376656
20240265,557981,3ג,"הארכת התקשרות במיזם משותף לפי תקנה 3ג - מימוש אופציה בהסכם (האופציה הוגדרה בפרסום ההודעה בדבר כוונת להתקשרות לפי תקנה 3ב, כמו כן המשרד שמר את זכותו להאריך את התקופה והרחיבה בהיקפים דומים). ההתקשרות עם קרן רש""י ועמותת יכולות מיסודה לקיום תוכנית ""אסכולה"" תכנית לשיפור ההישגים והעלאת שיעור הזכים לתעודת בגרות בקרב תלמידים בכיתות אתג""ר של אגף שחר.",3783039
20240576,557806,3ג,"המשך התקשרות לשנה הרביעית במסגרת מימוש זכות ברירה במכרז עם אוניברסיטת בר אילן. לתקופה שבין 20.9.2014 ועד 31.8.2015. בהיקף של 1,529,000.",1529000
20260576,557764,3(4)(ב)(1),"מאשרים התקשרות עם הסופרים שנבחרו למפעל ""סופר אורח""",0
20241853,557761,3ג,מאשרים התקשרות עם מכון שלם הרטמן להפעלת תוכנית בארי,2423145
20211601,557705,3(29),"משרד החינוך/ראמ""ה מעוניין להתקשר עם הוצאת Riverside publishing מארה""ב לצורך רכישת מבחני האינטליגנציה ""וודקוק ג'ונסון"". ההוצאה הינה בעלת הזכויות הבלעדיות במוצר זה.",43536
20240576,557625,3ג,אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה עם מכון ויצמן למדע הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות ביולוגיה ומדעי הסביבה.,630338
20241853,557619,3ג,"אישור הארכת התקשרות במיזם משותף עם קרן תל""י להפעלת תכנית בנושא: יצירת תרבות יהודית בבתי ספר תל""י ברוח המקצוע ""תרבות ישראל ומורשתו"" לפי תקנה 3ג- מימוש זכות ברירה בהסכם לפי ההודעה שפורסמה להתקשרות במיזם משותף לפי תקנה 3(30) ואשר כללה אופציה להרחיב ו/או להאריך את ההתקשרות עם הגוף הנ""ל לתקופה של שנה נוספת בהיקפים דומים (מס' פנייה 549393).",1000000
20220351,557616,3ג,"ועדת הרכישות המשרדית אישרה הארכת התקשרות עם היועץ שוקי פטקין, לתקופה חלקית של 4 חודשים במסגרת השנה השנייה לזכייתו במכרז למתן שירותי ייעץ בתחום הטמעת ניהול לאיכות ומצויינות.",46578
20320261,557614,3ג,"אישור הרחבת התקשרות עם צביקרפט אינטרנשיונל בע""מ, הזוכה במכרז 35/10.2012 - אספקת ציוד ימי לבית הספר לחינוך ולספורט ימי בכל הארץ, לרכישת 2 יחידות של סירת מנוע קשיחה ולרכישת סירת מנוע חצי קשיחה.",306788
20320261,557609,3ג,"אישור התקשרות שנה שנייה עם אמביל בע""מ הזוכה במכרז 35/10.2012 - אספקת ציוד ימי לבית הספר לחינוך ולספורט ימי בכל הארץ, עבור רכישת 3 יחידות של מנוע 50 כ""ס.","102,624.6"
20220441,557511,3(29),התקשרות עם מרכז הקונגרסים בירושלים (בנייני האומה) כספק יחיד לפי תקנה 3(29) לקיום טקס עובד מצטיין של המשרד בתאריך 14.12.14.,107191
20240576,557507,3ג,אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה עם אוניברסיטת חיפה הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות:מתמטיקה יסודי.,650684
20240576,557505,3ג,"אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה עם מכון ויצמן למדע הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות:מדע וטכנולוגיה (מו""ט - חט""ב) ומדע וטכנולוגיה בחברה (מו""ט - חט""ע).",832980
20240576,557504,3ג,אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה אוניברסיטת חיפה הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות:מתמטיקה על יסודי.,607280
20240576,557502,3ג,"אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה עם הטכניון - מכון טכנולוגי לישראל הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות: מדעי המחשב- חינוך על יסודי (חט""ב וחט""ע).",477640
20240576,557498,3ג,"אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה עם אוניברסיטת בר אילן הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות: מתמטיקה, מדע וטכנולוגיה קדם יסודי.",701910
20240576,557497,3ג,אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה עם אוניברסיטת תל אביב הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות: מדע וטכנולוגיה חינוך יסודי.,940889
20240576,557496,3ג,אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה עם מכון ויצמן למדע הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות: פיזיקה ומדעי כדור הארץ.,628860
20240576,557495,3ג,אישור התקשרות שנה שנייה במסגרת מימוש זכות הברירה עם מכון ויצמן למדע הזוכה במכרז 9/7.2013 - הקמה והפעלה של מרכזי מורים ארציים במקצועות: כימיה על יסודי.,517580
20111111,557482,3(2),"התקשרות עם חברת מיקוד לפי תקנה 3(2) למתן שירותי אבטחה צמודה למנהל בית ספר עפ""י הנחיות המשטרה.",40000
20220475,557361,14ב,"מאשרים התקשרות עם חב' מירס, עפ""י תנאי מכרז חשכ""ל 16.3.9",113507
20240555,557352,3ג,"הארכת התקשרות עם אקסיומה במסגרת השנה השלישית להפעלת תכנית מגדר- למשבצות 17,19,27,19,37. לפי תקנה 3ג - לתח""מ.",1199776
20270955,557277,3ג,"הארכת התקשרות עם עתיד - רשת מכללות טכנולוגות בע""מ, למסגרת השנה השלישית למכרז להפעלת שירותי פעילות חינוכית, טיפולית, הוראתית, לנוער שאינו לומד ומנותק ממערכת החינוך. לפי תקנה 3ג לתח""מ.","118,744,091.4"
20240555,557275,3ג,"הארכת התקשרות במסגרת השנה השנייה למכרז עם מכללת אורנים - המכללה האקדמית לחינוך של התנועה הקיבוצית, עבור הפעלת תוכניות מגדר בנושא העצמת נערים ונערות במערכת החינוך במגזר הממלכתי. לפי תקנה 3ג - לתח""מ.",55000
20241427,557274,3ג,"הארכת התקשרות במסגרת המכרז והחוזה ללא עלות נוספת עם עמותת מבראשית - תנועה חברתית רוחנית, להפעלת תוכנית חינוכית להעמקת הזהות האזרחית והזהות היהודית-ציונית. לפי תקנה 3ג לתח""מ.",0
20241765,557272,3(4)(ב)(1),"התקשרות עם ג'וינט ישראל להפעלת תכנית מס""ד קליטה",0
20241771,557264,3(19)(א),"ועדת הרכישות של המשרד בישיבתה מיום 31/8/14 דיון 815, ממליצה לוועדת הפטור בחשכ""ל, לאשר הארכת התקשרות עם הסוכנות היהודית, לתקופה מ- 1.9.2014 עד 31.8.2015 , להפעלת תכנית חפציב""ה בשנה""ל תשע""ה, בפטור ממכרז לפי תקנה 3(19)(א) לתח""מ, בהיקף כולל של 14,649,980 ₪ + תוספת של הסוכנות היהודית 685,000 ₪, לתכנית ""מסע שורשים"". סה""כ העלות הכוללת של המשרד 13,964,980ש""ח, עפ""י תכנית העבודה .",13364980
111,557262,3(22),"מאשרים התקשרות עם מומחה רפואי ד""ר ראסם כנאענה לצורך קבלת חוות דעת מקצועית",3450
20241141,557261,3ג,"הארכת התקשרות לשנה שנייה עם שלומית - עמותה להפעלת מתנדבים לגיוס שיבוץ ותפעול מתנדבים ומתנדבות במסגרת השירות הלאומי במערכת החינוך לפי תקנה 3ג לתח""מ.",20526480
20241141,557260,3ג,"הארכת התקשרות לשנה שנייה עם עמותת עמינדב - אגודה תורנית להנתדבות, לגיוס, שיבוץ ותפעול מתנדבים ומתנדבות במסגרת השירות הלאומי במערכת החינוך. לפי תקנה 3ג לתח""מ.",29560770
20241141,557259,3ג,"הארכת התקשרות לשנה שנייה עם אלומה - אמונה למעורבות חברתית, לגיוס, שיבוץ ותפעול מתנדבים ומתנדבות במסגרת השירות הלאומי במערכת החינוך לפי תקנה 3ג לתח""מ.",40815978
